COUNTY,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_H,count_2019_L,count_2019_M,count_2019_VL,1990_H,1990_L,1990_M,1990_VL,1991_H,1991_L,1991_M,1991_VL,1992_H,1992_L,1992_M,1992_VL,1993_H,1993_L,1993_M,1993_VL,1994_H,1994_L,1994_M,1994_VL,1995_H,1995_L,1995_M,1995_VL,1996_H,1996_L,1996_M,1996_VL,1997_H,1997_L,1997_M,1997_VL,1998_H,1998_L,1998_M,1998_VL,1999_H,1999_L,1999_M,1999_VL,2000_H,2000_L,2000_M,2000_VL,2001_H,2001_L,2001_M,2001_VL,2002_H,2002_L,2002_M,2002_VL,2003_H,2003_L,2003_M,2003_VL,2004_H,2004_L,2004_M,2004_VL,2005_H,2005_L,2005_M,2005_VL,2006_H,2006_L,2006_M,2006_VL,2007_H,2007_L,2007_M,2007_VL,2008_H,2008_L,2008_M,2008_VL,2009_H,2009_L,2009_M,2009_VL,2010_H,2010_L,2010_M,2010_VL,2011_H,2011_L,2011_M,2011_VL,2012_H,2012_L,2012_M,2012_VL,2013_H,2013_L,2013_M,2013_VL,2014_H,2014_L,2014_M,2014_VL,2015_H,2015_L,2015_M,2015_VL,2016_H,2016_L,2016_M,2016_VL,2017_H,2017_L,2017_M,2017_VL,2018_H,2018_L,2018_M,2018_VL,2019_H,2019_L,2019_M,2019_VL
BOYLE,114,17,32,0,135,3,36,1,94,22,30,2,106,7,35,0,139,6,26,0,71,5,18,0,31,7,16,0,63,4,11,0,32,1,8,0,32,3,14,1,24,0,4,0,47,3,7,0,24,2,11,0,15,3,7,0,46,2,11,0,30,2,5,0,27,1,6,0,50,4,13,0,61,3,10,0,64,3,10,0,113,3,12,0,127,9,16,0,162,15,22,0,50,1,6,0,30,4,12,0,30,3,12,0,51,2,16,0,23,1,16,0,10,0,9,0,23,5,10,0,198.0,21.0,38.0,0.0,152.0,21.0,46.0,5.0,232.0,18.0,44.0,2.0,190.0,16.0,44.0,0,172.0,18.0,40.0,0.0,187.0,21.0,40.0,0.0,156.0,24.0,42.0,0.0,156.0,19.0,51.0,0.0,208.0,27.0,42.0,0.0,134.0,13.0,43.0,4.0,188.0,0.0,52.0,0.0,164.0,24.0,52.0,0.0,158.0,20.0,33.0,0.0,155.0,23.0,36.0,0,174.0,20.0,50.0,0.0,188.0,20.0,49.0,0.0,148.0,20.0,50.0,0.0,180.0,16.0,43.0,0.0,206.0,18.0,43.0,0.0,181.0,23.0,50.0,0,168.0,24.0,48.0,0,242.0,18.0,38.0,0.0,226.0,19.0,50.0,0,190.0,15.0,38.0,0.0,204.0,18.0,45.0,0.0,186.0,26.0,39.0,0.0,168.0,26.0,40.0,0.0,115.0,26.0,46.0,0,178.0,0.0,46.0,0,99.0,17.0,46.0,0
BRACKEN,7,3,2,0,3,0,0,0,3,0,2,0,4,5,2,0,2,0,3,0,1,2,4,0,1,2,2,0,0,0,0,0,1,2,5,0,1,1,0,0,0,0,1,0,19,3,3,0,3,0,0,0,6,0,5,0,17,0,0,0,2,0,1,0,14,1,1,0,16,1,2,0,11,2,3,0,27,0,3,0,11,0,6,0,23,4,4,0,13,1,10,0,24,2,6,0,24,1,5,0,19,3,9,0,21,1,5,0,3,1,1,0,25,5,5,0,33,5,12,1,72.0,19.0,50.0,0.0,114.0,0.0,0.0,0.0,80.0,0.0,42.0,0.0,134.0,18.0,39.0,0,91.0,0.0,39.0,0.0,100.0,21.0,32.0,0.0,141.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,123.0,20.0,32.0,0.0,231.0,16.0,0.0,0.0,0.0,0.0,35.0,0.0,155.0,17.0,50.0,0.0,194.0,0.0,0.0,0.0,468.0,0.0,49.0,0,117.0,0.0,0.0,0.0,182.0,0.0,40.0,0.0,150.0,11.0,51.0,0.0,130.0,16.0,54.0,0.0,255.0,18.0,52.0,0.0,221.0,0.0,47.0,0,135.0,0.0,46.0,0,148.0,14.0,55.0,0.0,108.0,25.0,48.0,0,116.0,26.0,39.0,0.0,158.0,27.0,52.0,0.0,114.0,11.0,42.0,0.0,98.0,21.0,41.0,0.0,97.0,18.0,42.0,0,108.0,20.0,58.0,0,144.0,22.0,46.0,5
BREATHITT,1,0,0,0,0,1,2,0,5,5,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,2,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,1,1,1,0,2,1,0,126.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,151.0,14.0,42.0,0.0,220.0,0.0,36.0,0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,18.0,0.0,0,78.0,0.0,0.0,0.0,106.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,336.0,22.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,51.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0.0,0.0,33.0,0.0,100.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,0.0,0.0,29.0,0,0.0,11.0,38.0,5,0.0,6.0,55.0,0
BRECKINRIDGE,20,20,28,1,30,11,24,1,41,13,18,0,74,20,37,0,42,18,39,0,67,15,38,1,92,49,89,2,45,28,34,0,90,18,65,0,97,4,38,0,74,15,54,0,70,14,42,0,109,26,88,2,74,11,65,0,84,40,78,0,118,38,129,1,40,52,77,1,94,47,114,1,96,34,108,0,137,60,130,0,95,41,102,0,99,40,131,0,265,124,254,1,317,137,234,1,261,67,250,2,193,72,225,0,193,101,276,1,212,47,236,0,166,30,179,0,180,131,357,0,98.0,16.0,40.0,4.0,87.0,17.0,46.0,3.0,98.0,21.0,42.0,0.0,95.0,17.0,42.0,0,102.0,22.0,44.0,0.0,93.0,18.0,45.0,5.0,131.0,20.0,39.0,4.0,89.0,15.0,40.0,0.0,81.0,20.0,45.0,0.0,112.0,19.0,44.0,0.0,100.0,21.0,46.0,0.0,98.0,16.0,48.0,0.0,88.0,22.0,46.0,2.0,84.0,24.0,46.0,0,90.0,20.0,44.0,0.0,79.0,22.0,42.0,5.0,92.0,17.0,43.0,5.0,84.0,19.0,42.0,4.0,96.0,20.0,44.0,0.0,92.0,20.0,43.0,0,94.0,20.0,42.0,0,98.0,22.0,41.0,0.0,85.0,19.0,44.0,5,98.0,20.0,42.0,5.0,86.0,22.0,44.0,4.0,92.0,21.0,44.0,0.0,81.0,21.0,43.0,5.0,90.0,22.0,43.0,0,84.0,21.0,43.0,0,84.0,22.0,40.0,0
BULLITT,11,7,7,0,20,5,13,0,6,10,14,1,21,13,18,1,21,4,20,0,24,6,9,0,8,4,3,0,9,11,10,0,10,5,15,0,11,4,1,1,7,1,4,0,4,1,4,0,8,1,5,0,1,7,0,0,7,3,0,0,10,6,2,0,0,2,5,0,13,0,2,0,10,2,11,0,7,6,5,0,13,6,6,0,13,8,14,0,13,21,17,1,4,12,4,0,2,12,7,2,6,5,2,2,22,15,17,1,6,18,4,0,2,3,1,0,1,21,8,0,94.0,19.0,38.0,0.0,100.0,14.0,53.0,0.0,69.0,20.0,38.0,3.0,101.0,18.0,50.0,5,202.0,10.0,49.0,0.0,114.0,25.0,52.0,0.0,222.0,16.0,42.0,0.0,119.0,17.0,44.0,0.0,147.0,24.0,45.0,0.0,98.0,14.0,30.0,3.0,142.0,22.0,42.0,0.0,133.0,27.0,42.0,0.0,89.0,19.0,49.0,0.0,97.0,12.0,0.0,0,154.0,15.0,0.0,0.0,126.0,18.0,48.0,0.0,0.0,20.0,41.0,0.0,160.0,0.0,37.0,0.0,91.0,25.0,47.0,0.0,178.0,22.0,37.0,0,145.0,14.0,38.0,0,99.0,18.0,34.0,0.0,124.0,18.0,36.0,4,84.0,23.0,37.0,0.0,192.0,12.0,37.0,2.0,182.0,14.0,38.0,4.0,129.0,16.0,38.0,4.0,90.0,11.0,42.0,0,178.0,14.0,46.0,0,68.0,17.0,34.0,0
BUTLER,54,13,35,0,50,18,30,0,41,14,40,3,20,11,34,0,20,15,17,0,29,20,39,1,28,5,28,0,18,5,8,0,42,17,33,2,42,31,38,0,43,18,42,2,56,18,29,0,24,12,28,1,27,8,18,0,23,15,13,0,38,15,32,0,31,10,32,0,22,11,14,0,16,20,37,1,26,20,12,0,28,18,26,0,17,6,4,0,12,26,20,1,7,14,6,0,7,4,16,0,2,13,5,0,0,1,3,0,0,0,3,0,5,0,3,0,1,0,4,0,90.0,22.0,44.0,0.0,89.0,18.0,44.0,0.0,86.0,24.0,42.0,1.0,90.0,21.0,46.0,0,86.0,20.0,38.0,0.0,83.0,20.0,40.0,4.0,77.0,24.0,42.0,0.0,89.0,18.0,50.0,0.0,80.0,17.0,43.0,4.0,81.0,21.0,42.0,0.0,81.0,21.0,39.0,4.0,91.0,16.0,48.0,0.0,86.0,20.0,44.0,3.0,191.0,20.0,39.0,0,92.0,24.0,44.0,0.0,118.0,19.0,42.0,0.0,96.0,20.0,41.0,0.0,96.0,23.0,40.0,0.0,94.0,20.0,41.0,5.0,98.0,18.0,42.0,0,104.0,18.0,41.0,0,111.0,18.0,34.0,0.0,82.0,18.0,37.0,5,86.0,17.0,46.0,0.0,95.0,16.0,40.0,0.0,126.0,17.0,37.0,0.0,0.0,18.0,32.0,0.0,0.0,0.0,36.0,0,91.0,0.0,49.0,0,77.0,0.0,56.0,0
CALDWELL,35,34,45,1,133,44,126,7,36,14,40,1,35,10,35,0,13,18,31,1,34,25,30,0,23,17,31,0,48,9,49,0,23,26,29,0,33,34,40,0,16,11,22,0,9,18,20,0,58,23,53,4,79,41,80,0,53,48,73,2,140,75,138,4,65,55,52,0,95,116,140,3,116,86,106,2,55,57,69,3,153,136,116,7,182,92,155,6,161,51,131,1,5,23,17,1,15,22,31,0,9,25,19,0,8,13,14,0,9,6,10,0,9,10,20,1,21,12,13,0,90.0,16.0,43.0,5.0,86.0,20.0,42.0,1.0,88.0,17.0,44.0,3.0,102.0,22.0,46.0,0,76.0,20.0,39.0,3.0,91.0,21.0,42.0,0.0,86.0,18.0,46.0,0.0,88.0,22.0,46.0,0.0,124.0,18.0,46.0,0.0,98.0,20.0,44.0,0.0,94.0,19.0,48.0,0.0,87.0,18.0,38.0,0.0,90.0,20.0,40.0,2.0,89.0,22.0,42.0,0,99.0,18.0,39.0,5.0,92.0,17.0,44.0,5.0,90.0,19.0,38.0,0.0,85.0,19.0,39.0,5.0,96.0,17.0,42.0,4.0,97.0,18.0,41.0,4,114.0,16.0,41.0,4,96.0,18.0,44.0,4.0,100.0,20.0,45.0,5,86.0,13.0,46.0,4.0,94.0,21.0,36.0,0.0,70.0,16.0,43.0,0.0,72.0,17.0,36.0,0.0,77.0,20.0,47.0,0,148.0,16.0,42.0,5,89.0,16.0,42.0,0
CALLOWAY,58,3,34,0,67,0,24,0,106,4,60,0,24,3,21,0,12,5,11,0,55,0,15,0,37,6,24,0,19,6,12,0,109,2,11,0,38,8,12,0,13,2,9,0,23,0,8,0,33,2,17,0,5,3,3,0,32,8,21,0,56,19,37,0,103,7,53,0,46,0,12,0,16,2,4,0,26,5,28,0,102,5,18,0,67,7,20,0,27,6,23,0,16,5,8,0,11,4,25,0,30,0,22,0,13,8,30,0,73,18,27,0,19,2,19,0,2,0,0,0,94.0,25.0,48.0,0.0,98.0,0.0,48.0,0.0,99.0,24.0,46.0,0.0,83.0,22.0,50.0,0,76.0,18.0,52.0,0.0,119.0,0.0,47.0,0.0,96.0,20.0,46.0,0.0,104.0,20.0,42.0,0.0,144.0,25.0,48.0,0.0,127.0,16.0,46.0,0.0,133.0,24.0,41.0,0.0,115.0,0.0,48.0,0.0,165.0,23.0,42.0,0.0,78.0,18.0,41.0,0,98.0,12.0,47.0,0.0,95.0,20.0,42.0,0.0,99.0,19.0,46.0,0.0,94.0,0.0,50.0,0.0,78.0,20.0,33.0,0.0,95.0,26.0,41.0,0,126.0,25.0,42.0,0,98.0,23.0,48.0,0.0,83.0,24.0,45.0,0,107.0,13.0,46.0,0.0,71.0,24.0,41.0,0.0,79.0,0.0,42.0,0.0,78.0,22.0,44.0,0.0,99.0,20.0,44.0,0,91.0,20.0,47.0,0,180.0,0.0,0.0,0
CAMPBELL,3,2,2,0,16,2,3,0,9,4,4,0,9,0,4,0,7,2,8,0,22,0,4,0,7,3,3,0,9,1,4,0,15,7,10,0,10,0,1,0,1,0,0,0,13,0,1,0,13,2,4,1,8,0,2,0,17,1,0,0,20,2,4,0,4,6,0,0,37,4,2,0,10,2,6,0,5,0,0,0,8,2,3,0,28,0,3,0,13,1,1,0,12,11,3,0,4,0,2,0,6,2,1,0,18,0,1,0,4,1,0,0,5,0,5,0,7,3,2,0,82.0,18.0,46.0,0.0,176.0,16.0,43.0,0.0,98.0,12.0,48.0,0.0,108.0,0.0,44.0,0,111.0,14.0,43.0,0.0,142.0,0.0,41.0,0.0,176.0,13.0,48.0,0.0,100.0,13.0,54.0,0.0,95.0,25.0,46.0,0.0,96.0,0.0,34.0,0.0,134.0,0.0,0.0,0.0,117.0,0.0,48.0,0.0,87.0,25.0,45.0,2.0,76.0,0.0,49.0,0,159.0,12.0,0.0,0.0,84.0,16.0,44.0,0.0,136.0,17.0,0.0,0.0,117.0,18.0,42.0,0.0,112.0,24.0,50.0,0.0,93.0,0.0,0.0,0,97.0,22.0,40.0,0,120.0,0.0,48.0,0.0,110.0,24.0,35.0,0,83.0,15.0,58.0,0.0,88.0,0.0,48.0,0.0,90.0,17.0,54.0,0.0,94.0,0.0,33.0,0.0,115.0,19.0,0.0,0,120.0,0.0,39.0,0,163.0,15.0,38.0,0
CARLISLE,60,8,41,0,93,5,36,0,97,2,48,0,78,8,49,0,24,2,20,0,30,2,15,0,33,1,16,0,11,6,8,0,29,2,32,0,13,3,10,0,31,0,6,0,20,1,5,0,12,2,10,0,2,1,5,0,3,1,1,0,45,9,34,0,14,2,9,0,9,0,6,0,40,11,27,0,3,1,2,0,113,28,82,0,44,7,29,0,26,3,13,0,27,2,12,0,1,0,2,0,14,0,5,0,2,0,1,0,1,0,6,0,0,0,0,0,1,0,1,0,96.0,22.0,44.0,0.0,106.0,25.0,46.0,0.0,99.0,26.0,48.0,0.0,86.0,21.0,49.0,0,79.0,24.0,46.0,0.0,80.0,19.0,46.0,0.0,76.0,17.0,51.0,0.0,84.0,22.0,40.0,0.0,84.0,22.0,46.0,0.0,84.0,20.0,50.0,0.0,107.0,0.0,54.0,0.0,86.0,23.0,43.0,0.0,81.0,22.0,44.0,0.0,167.0,27.0,52.0,0,85.0,17.0,53.0,0.0,92.0,22.0,40.0,0.0,94.0,23.0,35.0,0.0,87.0,0.0,48.0,0.0,87.0,20.0,46.0,0.0,172.0,14.0,47.0,0,109.0,23.0,42.0,0,84.0,23.0,46.0,0.0,135.0,26.0,43.0,0,86.0,23.0,54.0,0.0,159.0,0.0,36.0,0.0,102.0,0.0,50.0,0.0,100.0,0.0,47.0,0.0,80.0,0.0,42.0,0,0.0,0.0,0.0,0,242.0,0.0,49.0,0
CARROLL,0,0,1,0,12,5,5,0,11,1,6,0,7,0,0,0,7,0,1,0,7,0,1,0,2,0,1,0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,4,0,1,0,1,0,0,0,3,0,1,0,17,1,4,0,4,1,0,0,19,5,5,0,20,0,2,0,6,0,0,0,5,0,3,0,30,2,4,0,3,0,1,0,1,1,0,0,3,0,2,0,2,0,0,0,3,0,1,0,0,0,0,0,5,0,2,0,0.0,0.0,30.0,0.0,84.0,17.0,48.0,0.0,122.0,14.0,50.0,0.0,140.0,0.0,0.0,0,196.0,0.0,55.0,0.0,99.0,0.0,59.0,0.0,151.0,0.0,60.0,0.0,118.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,47.0,0.0,148.0,0.0,44.0,0,218.0,0.0,0.0,0.0,118.0,0.0,35.0,0.0,136.0,19.0,44.0,0.0,70.0,21.0,0.0,0.0,184.0,16.0,52.0,0.0,176.0,0.0,40.0,0,130.0,0.0,0.0,0,129.0,0.0,43.0,0.0,136.0,16.0,50.0,0,296.0,0.0,29.0,0.0,124.0,23.0,0.0,0.0,84.0,0.0,39.0,0.0,224.0,0.0,0.0,0.0,109.0,0.0,55.0,0,0.0,0.0,0.0,0,153.0,0.0,39.0,0
CARTER,1,1,4,0,7,6,0,0,7,1,5,0,7,0,2,0,0,1,0,0,5,0,1,0,7,2,4,0,3,0,2,0,2,0,3,0,1,0,1,0,2,0,1,0,0,0,1,0,3,0,1,0,1,1,1,0,3,0,0,0,4,0,2,0,11,2,3,0,5,2,5,0,9,3,7,0,9,0,1,0,17,0,3,0,9,1,1,0,9,6,5,0,6,10,7,0,6,0,2,0,5,0,1,0,0,0,1,0,7,0,1,0,9,0,1,0,6,0,3,0,116.0,17.0,32.0,0.0,95.0,16.0,0.0,0.0,113.0,19.0,45.0,0.0,124.0,0.0,45.0,0,0.0,27.0,0.0,0.0,171.0,0.0,44.0,0.0,185.0,18.0,46.0,0.0,101.0,0.0,41.0,0.0,88.0,0.0,35.0,0.0,265.0,0.0,50.0,0.0,128.0,0.0,53.0,0.0,0.0,0.0,28.0,0.0,226.0,0.0,55.0,0.0,82.0,15.0,42.0,0,392.0,0.0,0.0,0.0,164.0,0.0,34.0,0.0,92.0,18.0,39.0,0.0,122.0,14.0,46.0,0.0,101.0,22.0,51.0,0.0,266.0,0.0,41.0,0,151.0,0.0,32.0,0,159.0,17.0,32.0,0.0,114.0,14.0,49.0,0,160.0,20.0,44.0,0.0,175.0,0.0,50.0,0.0,317.0,0.0,60.0,0.0,0.0,0.0,34.0,0.0,185.0,0.0,31.0,0,209.0,0.0,57.0,0,166.0,0.0,59.0,0
CASEY,22,9,9,0,25,6,12,0,3,10,11,0,13,13,8,1,7,5,6,0,19,0,16,0,14,4,9,0,15,5,14,0,26,6,31,0,13,9,13,0,7,5,18,0,18,5,18,0,5,4,9,0,6,4,14,0,7,4,9,0,12,1,15,0,9,6,11,0,25,10,15,0,50,6,31,0,52,10,47,0,33,12,22,0,78,21,53,0,81,19,62,0,90,15,60,0,47,16,38,0,44,3,30,0,34,5,25,0,21,3,25,0,18,4,19,0,25,5,28,0,134.0,16.0,47.0,0.0,95.0,19.0,50.0,0.0,100.0,17.0,39.0,0.0,135.0,19.0,41.0,3,127.0,18.0,43.0,0.0,120.0,0.0,52.0,0.0,130.0,20.0,49.0,0.0,141.0,22.0,46.0,0.0,90.0,16.0,40.0,0.0,78.0,24.0,38.0,0.0,180.0,26.0,36.0,0.0,101.0,23.0,46.0,0.0,155.0,23.0,47.0,0.0,222.0,20.0,44.0,0,138.0,16.0,40.0,0.0,88.0,21.0,41.0,0.0,145.0,17.0,39.0,0.0,129.0,17.0,41.0,0.0,128.0,22.0,45.0,0.0,120.0,19.0,44.0,0,113.0,14.0,44.0,0,121.0,20.0,40.0,0.0,105.0,20.0,39.0,0,92.0,23.0,44.0,0.0,114.0,20.0,38.0,0.0,86.0,24.0,40.0,0.0,112.0,21.0,42.0,0.0,95.0,26.0,48.0,0,94.0,18.0,48.0,0,93.0,22.0,42.0,0
CHRISTIAN,16,5,13,0,29,11,37,2,70,27,55,0,58,13,42,0,22,2,17,0,55,17,34,1,21,16,35,0,38,20,36,0,42,25,29,0,25,4,16,0,16,8,9,0,30,8,18,0,10,4,10,0,10,8,12,0,16,10,16,0,15,9,15,0,6,1,4,0,2,2,8,0,26,5,9,0,7,7,9,0,10,2,4,0,0,0,1,0,5,4,0,0,1,3,2,0,8,1,5,0,7,5,1,0,7,1,1,0,8,0,4,0,8,1,6,0,8,0,3,0,94.0,22.0,50.0,0.0,106.0,16.0,41.0,2.0,91.0,21.0,44.0,0.0,108.0,23.0,44.0,0,88.0,14.0,41.0,0.0,112.0,20.0,42.0,5.0,72.0,20.0,41.0,0.0,94.0,17.0,40.0,0.0,85.0,14.0,48.0,0.0,83.0,20.0,40.0,0.0,94.0,10.0,46.0,0.0,110.0,20.0,46.0,0.0,84.0,22.0,42.0,0.0,82.0,16.0,46.0,0,102.0,18.0,43.0,0.0,110.0,16.0,44.0,0.0,77.0,13.0,36.0,0.0,66.0,23.0,50.0,0.0,122.0,17.0,41.0,0.0,77.0,23.0,45.0,0,92.0,24.0,44.0,0,0.0,0.0,28.0,0.0,170.0,13.0,0.0,0,178.0,22.0,48.0,0.0,121.0,27.0,49.0,0.0,160.0,15.0,46.0,0.0,139.0,21.0,56.0,0.0,68.0,0.0,36.0,0,82.0,27.0,40.0,0,80.0,0.0,36.0,0
CLARK,23,6,5,0,23,3,5,0,21,11,10,0,27,17,11,0,34,7,9,0,27,6,12,0,28,3,14,0,28,4,13,0,9,4,6,1,6,1,3,0,1,0,1,0,1,0,1,0,2,2,2,0,4,1,1,0,5,3,2,0,5,0,4,0,5,0,4,0,0,0,1,0,13,1,3,0,2,2,0,0,12,4,9,0,39,5,12,0,23,2,7,0,9,3,2,1,9,2,2,0,10,1,1,0,4,2,0,0,3,0,1,0,6,1,6,0,3,2,2,0,120.0,20.0,34.0,0.0,143.0,23.0,49.0,0.0,163.0,21.0,37.0,0.0,227.0,19.0,40.0,0,158.0,16.0,54.0,0.0,104.0,22.0,38.0,0.0,200.0,23.0,48.0,0.0,118.0,18.0,47.0,0.0,111.0,24.0,35.0,1.0,196.0,27.0,33.0,0.0,133.0,0.0,35.0,0.0,168.0,0.0,31.0,0.0,155.0,26.0,46.0,0.0,121.0,25.0,35.0,0,214.0,16.0,50.0,0.0,115.0,0.0,42.0,0.0,75.0,0.0,42.0,0.0,0.0,0.0,48.0,0.0,141.0,17.0,32.0,0.0,188.0,18.0,0.0,0,94.0,18.0,37.0,0,145.0,20.0,42.0,0.0,124.0,15.0,42.0,0,301.0,12.0,48.0,5.0,215.0,18.0,49.0,0.0,196.0,24.0,35.0,0.0,545.0,11.0,0.0,0.0,97.0,0.0,35.0,0,126.0,18.0,36.0,0,133.0,20.0,42.0,0
CLAY,2,3,2,0,4,2,1,0,3,2,2,0,5,2,2,0,0,1,1,0,0,0,0,0,9,4,10,0,3,0,1,0,2,0,1,0,1,1,0,0,7,0,0,0,0,0,0,0,15,0,2,0,2,1,1,0,2,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,11,0,2,0,0,0,0,0,2,0,0,0,3,1,0,0,7,1,1,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,352.0,13.0,56.0,0.0,120.0,19.0,53.0,0.0,158.0,8.0,58.0,0.0,121.0,21.0,43.0,0,0.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,126.0,22.0,50.0,0.0,74.0,0.0,37.0,0.0,117.0,0.0,39.0,0.0,240.0,12.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,44.0,0.0,91.0,27.0,49.0,0,168.0,25.0,0.0,0.0,333.0,0.0,0.0,0.0,218.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,89.0,0.0,56.0,0,0.0,0.0,0.0,0,82.0,0.0,0.0,0.0,94.0,21.0,0.0,0,104.0,24.0,59.0,0.0,88.0,0.0,0.0,0.0,64.0,0.0,34.0,0.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,0,374.0,0.0,0.0,0
CLINTON,1,1,3,0,0,0,0,0,0,0,3,0,3,0,2,0,2,1,1,0,1,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,1,12,0,1,0,0,0,0,0,4,0,1,0,12,2,3,0,13,3,3,0,8,0,3,0,19,1,3,0,8,0,1,0,24,0,8,1,14,3,2,0,22,1,1,0,12,2,1,0,22,0,7,0,12,2,6,0,23,1,2,0,16,2,6,0,13,1,5,0,336.0,27.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,154.0,0.0,46.0,0,196.0,18.0,56.0,0.0,265.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,191.0,13.0,0.0,3.0,166.0,0.0,40.0,0,0.0,0.0,0.0,0.0,168.0,0.0,39.0,0.0,186.0,20.0,34.0,0.0,243.0,23.0,47.0,0.0,149.0,0.0,51.0,0.0,242.0,17.0,40.0,0,180.0,0.0,42.0,0,135.0,0.0,50.0,5.0,180.0,18.0,43.0,0,166.0,20.0,40.0,0.0,160.0,19.0,32.0,0.0,124.0,0.0,49.0,0.0,147.0,16.0,50.0,0.0,139.0,17.0,55.0,0,141.0,16.0,36.0,0,100.0,23.0,45.0,0
