COUNTY,P_count_1990_,P_count_1990_H,P_count_1990_L,P_count_1990_M,P_count_1990_VL,P_count_1991_,P_count_1991_H,P_count_1991_L,P_count_1991_M,P_count_1991_VL,P_count_1992_,P_count_1992_H,P_count_1992_L,P_count_1992_M,P_count_1992_VL,P_count_1993_,P_count_1993_H,P_count_1993_L,P_count_1993_M,P_count_1993_VL,P_count_1994_,P_count_1994_H,P_count_1994_L,P_count_1994_M,P_count_1994_VL,P_count_1995_,P_count_1995_H,P_count_1995_L,P_count_1995_M,P_count_1995_VL,P_count_1996_,P_count_1996_H,P_count_1996_L,P_count_1996_M,P_count_1996_VL,P_count_1997_,P_count_1997_H,P_count_1997_L,P_count_1997_M,P_count_1997_VL,P_count_1998_,P_count_1998_H,P_count_1998_L,P_count_1998_M,P_count_1998_VL,P_count_1999_,P_count_1999_H,P_count_1999_L,P_count_1999_M,P_count_1999_VL,P_count_2000_,P_count_2000_H,P_count_2000_L,P_count_2000_M,P_count_2000_VL,P_count_2001_,P_count_2001_H,P_count_2001_L,P_count_2001_M,P_count_2001_VL,P_count_2002_,P_count_2002_H,P_count_2002_L,P_count_2002_M,P_count_2002_VL,P_count_2003_,P_count_2003_H,P_count_2003_L,P_count_2003_M,P_count_2003_VL,P_count_2004_,P_count_2004_H,P_count_2004_L,P_count_2004_M,P_count_2004_VL,P_count_2005_,P_count_2005_H,P_count_2005_L,P_count_2005_M,P_count_2005_VL,P_count_2006_,P_count_2006_H,P_count_2006_L,P_count_2006_M,P_count_2006_VL,P_count_2007_,P_count_2007_H,P_count_2007_L,P_count_2007_M,P_count_2007_VL,P_count_2008_,P_count_2008_H,P_count_2008_L,P_count_2008_M,P_count_2008_VL,P_count_2009_,P_count_2009_H,P_count_2009_L,P_count_2009_M,P_count_2009_VL,P_count_2010_,P_count_2010_H,P_count_2010_L,P_count_2010_M,P_count_2010_VL,P_count_2011_,P_count_2011_H,P_count_2011_L,P_count_2011_M,P_count_2011_VL,P_count_2012_,P_count_2012_H,P_count_2012_L,P_count_2012_M,P_count_2012_VL,P_count_2013_,P_count_2013_H,P_count_2013_L,P_count_2013_M,P_count_2013_VL,P_count_2014_,P_count_2014_H,P_count_2014_L,P_count_2014_M,P_count_2014_VL,P_count_2015_,P_count_2015_H,P_count_2015_L,P_count_2015_M,P_count_2015_VL,P_count_2016_,P_count_2016_H,P_count_2016_L,P_count_2016_M,P_count_2016_VL,P_count_2017_,P_count_2017_H,P_count_2017_L,P_count_2017_M,P_count_2017_VL,P_count_2018_,P_count_2018_H,P_count_2018_L,P_count_2018_M,P_count_2018_VL,P_count_2019_,P_count_2019_H,P_count_2019_L,P_count_2019_M,P_count_2019_VL,P_1990_,P_1990_H,P_1990_L,P_1990_M,P_1990_VL,P_1991_,P_1991_H,P_1991_L,P_1991_M,P_1991_VL,P_1992_,P_1992_H,P_1992_L,P_1992_M,P_1992_VL,P_1993_,P_1993_H,P_1993_L,P_1993_M,P_1993_VL,P_1994_,P_1994_H,P_1994_L,P_1994_M,P_1994_VL,P_1995_,P_1995_H,P_1995_L,P_1995_M,P_1995_VL,P_1996_,P_1996_H,P_1996_L,P_1996_M,P_1996_VL,P_1997_,P_1997_H,P_1997_L,P_1997_M,P_1997_VL,P_1998_,P_1998_H,P_1998_L,P_1998_M,P_1998_VL,P_1999_,P_1999_H,P_1999_L,P_1999_M,P_1999_VL,P_2000_,P_2000_H,P_2000_L,P_2000_M,P_2000_VL,P_2001_,P_2001_H,P_2001_L,P_2001_M,P_2001_VL,P_2002_,P_2002_H,P_2002_L,P_2002_M,P_2002_VL,P_2003_,P_2003_H,P_2003_L,P_2003_M,P_2003_VL,P_2004_,P_2004_H,P_2004_L,P_2004_M,P_2004_VL,P_2005_,P_2005_H,P_2005_L,P_2005_M,P_2005_VL,P_2006_,P_2006_H,P_2006_L,P_2006_M,P_2006_VL,P_2007_,P_2007_H,P_2007_L,P_2007_M,P_2007_VL,P_2008_,P_2008_H,P_2008_L,P_2008_M,P_2008_VL,P_2009_,P_2009_H,P_2009_L,P_2009_M,P_2009_VL,P_2010_,P_2010_H,P_2010_L,P_2010_M,P_2010_VL,P_2011_,P_2011_H,P_2011_L,P_2011_M,P_2011_VL,P_2012_,P_2012_H,P_2012_L,P_2012_M,P_2012_VL,P_2013_,P_2013_H,P_2013_L,P_2013_M,P_2013_VL,P_2014_,P_2014_H,P_2014_L,P_2014_M,P_2014_VL,P_2015_,P_2015_H,P_2015_L,P_2015_M,P_2015_VL,P_2016_,P_2016_H,P_2016_L,P_2016_M,P_2016_VL,P_2017_,P_2017_H,P_2017_L,P_2017_M,P_2017_VL,P_2018_,P_2018_H,P_2018_L,P_2018_M,P_2018_VL,P_2019_,P_2019_H,P_2019_L,P_2019_M,P_2019_VL,K_count_1990_H,K_count_1990_L,K_count_1990_M,K_count_1990_VL,K_count_1991_H,K_count_1991_L,K_count_1991_M,K_count_1991_VL,K_count_1992_H,K_count_1992_L,K_count_1992_M,K_count_1992_VL,K_count_1993_H,K_count_1993_L,K_count_1993_M,K_count_1993_VL,K_count_1994_H,K_count_1994_L,K_count_1994_M,K_count_1994_VL,K_count_1995_H,K_count_1995_L,K_count_1995_M,K_count_1995_VL,K_count_1996_H,K_count_1996_L,K_count_1996_M,K_count_1996_VL,K_count_1997_H,K_count_1997_L,K_count_1997_M,K_count_1997_VL,K_count_1998_H,K_count_1998_L,K_count_1998_M,K_count_1998_VL,K_count_1999_H,K_count_1999_L,K_count_1999_M,K_count_1999_VL,K_count_2000_H,K_count_2000_L,K_count_2000_M,K_count_2000_VL,K_count_2001_H,K_count_2001_L,K_count_2001_M,K_count_2001_VL,K_count_2002_H,K_count_2002_L,K_count_2002_M,K_count_2002_VL,K_count_2003_H,K_count_2003_L,K_count_2003_M,K_count_2003_VL,K_count_2004_H,K_count_2004_L,K_count_2004_M,K_count_2004_VL,K_count_2005_H,K_count_2005_L,K_count_2005_M,K_count_2005_VL,K_count_2006_H,K_count_2006_L,K_count_2006_M,K_count_2006_VL,K_count_2007_H,K_count_2007_L,K_count_2007_M,K_count_2007_VL,K_count_2008_H,K_count_2008_L,K_count_2008_M,K_count_2008_VL,K_count_2009_H,K_count_2009_L,K_count_2009_M,K_count_2009_VL,K_count_2010_H,K_count_2010_L,K_count_2010_M,K_count_2010_VL,K_count_2011_H,K_count_2011_L,K_count_2011_M,K_count_2011_VL,K_count_2012_H,K_count_2012_L,K_count_2012_M,K_count_2012_VL,K_count_2013_H,K_count_2013_L,K_count_2013_M,K_count_2013_VL,K_count_2014_H,K_count_2014_L,K_count_2014_M,K_count_2014_VL,K_count_2015_H,K_count_2015_L,K_count_2015_M,K_count_2015_VL,K_count_2016_H,K_count_2016_L,K_count_2016_M,K_count_2016_VL,K_count_2017_H,K_count_2017_L,K_count_2017_M,K_count_2017_VL,K_count_2018_H,K_count_2018_L,K_count_2018_M,K_count_2018_VL,K_count_2019_H,K_count_2019_L,K_count_2019_M,K_count_2019_VL,K_1990_H,K_1990_L,K_1990_M,K_1990_VL,K_1991_H,K_1991_L,K_1991_M,K_1991_VL,K_1992_H,K_1992_L,K_1992_M,K_1992_VL,K_1993_H,K_1993_L,K_1993_M,K_1993_VL,K_1994_H,K_1994_L,K_1994_M,K_1994_VL,K_1995_H,K_1995_L,K_1995_M,K_1995_VL,K_1996_H,K_1996_L,K_1996_M,K_1996_VL,K_1997_H,K_1997_L,K_1997_M,K_1997_VL,K_1998_H,K_1998_L,K_1998_M,K_1998_VL,K_1999_H,K_1999_L,K_1999_M,K_1999_VL,K_2000_H,K_2000_L,K_2000_M,K_2000_VL,K_2001_H,K_2001_L,K_2001_M,K_2001_VL,K_2002_H,K_2002_L,K_2002_M,K_2002_VL,K_2003_H,K_2003_L,K_2003_M,K_2003_VL,K_2004_H,K_2004_L,K_2004_M,K_2004_VL,K_2005_H,K_2005_L,K_2005_M,K_2005_VL,K_2006_H,K_2006_L,K_2006_M,K_2006_VL,K_2007_H,K_2007_L,K_2007_M,K_2007_VL,K_2008_H,K_2008_L,K_2008_M,K_2008_VL,K_2009_H,K_2009_L,K_2009_M,K_2009_VL,K_2010_H,K_2010_L,K_2010_M,K_2010_VL,K_2011_H,K_2011_L,K_2011_M,K_2011_VL,K_2012_H,K_2012_L,K_2012_M,K_2012_VL,K_2013_H,K_2013_L,K_2013_M,K_2013_VL,K_2014_H,K_2014_L,K_2014_M,K_2014_VL,K_2015_H,K_2015_L,K_2015_M,K_2015_VL,K_2016_H,K_2016_L,K_2016_M,K_2016_VL,K_2017_H,K_2017_L,K_2017_M,K_2017_VL,K_2018_H,K_2018_L,K_2018_M,K_2018_VL,K_2019_H,K_2019_L,K_2019_M,K_2019_VL,0
ADAIR,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,10,0,1,0,0,15,1,3,0,0,16,0,2,0,0,3,1,2,0,0,7,1,1,0,0,8,0,2,0,1,10,1,3,0,0,9,1,1,1,0,2,0,0,0,0,1,1,0,0,0,8,0,0,0,0,19,2,4,0,0,10,1,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,2,1,1,0,0,0,1,1,0,0,3,0,0,0,0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,51,0,0,0,16,0,0,0,0,26,0,0,0,207,0,45,0,0,115,20,42,0,0,192,0,32.5,0,0,200,24,56.5,0,0,153,22,35,0,0,283.5,0,45.5,0,10,144.5,29,50,0,0,139,11,43,8,0,223.5,0,0,0,0,97,30,0,0,0,169.5,0,0,0,0,140,15.5,42.5,0,0,122.5,17,0,0,0,105,0,0,0,0,117,0,0,0,0,103,0,41,0,0,561.5,25,0,0,0,64,0,39,0,0,201.5,19,40,0,0,0,20,55,0,0,115,0,0,0,0,264,0,0,0,0,113,29,37,7,0,539,0,0,0,0,215,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,2,4,5,0,0,6,4,9,5,4,6,3,2,3,1,0,2,4,3,0,4,5,1,0,3,5,7,0,0,2,10,0,0,0,2,0,0,0,1,1,6,0,2,0,6,7,9,3,4,3,4,0,2,1,2,0,1,0,2,0,0,3,3,0,2,1,0,0,0,1,2,0,1,1,2,0,0,0,2,0,0,2,1,0,1,1,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,234,0,0,152,198,0,0,0,0,94,0,0,193,0,353.5,128.5,270,0,0,157.5,222,79,365,153,237.5,78,404.5,134,206,0,470,171.5,272,0,416,147,295,0,632,148,248,0,0,145,236,0,0,0,198,0,0,0,230,63,320.5,0,254,0,557.5,157,260,101,464.5,128,229.5,0,528,166,231,0,313,0,229,0,0,132,212,0,485,155,0,0,0,169,272,0,314,134,283.5,0,0,0,267.5,0,0,132,299,0,349,158,238,0,398,0,226,0,1559,0,0,0,484,0,0,0,0
ALLEN,0,6,5,4,0,0,5,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,2,4,0,0,4,0,3,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,3,0,0,0,3,2,1,0,0,5,0,4,0,0,9,0,3,0,0,4,0,0,0,0,7,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,7,1,4,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,8,0,3,0,0,2,2,4,0,0,2,0,1,0,0,4,0,1,0,0,89,21,38,0,0,107,0,0,0,0,0,0,0,0,0,62,25.5,54,0,0,0,27.5,47,0,0,138,0,48,0,0,78,25,0,0,0,92,0,58,0,0,0,0,0,0,0,79.5,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,20,33,0,10,317,17,0,0,0,93,28.5,59,0,0,136,0,48,0,0,135,0,39,0,0,117,0,0,0,0,113,30,49,0,0,120,0,0,0,0,0,0,39,0,0,0,0,53,0,0,75,29,39,0,0,138,0,0,0,0,94,0,0,0,0,79,24,0,0,0,138,0,57,0,0,97.5,24,43,0,0,112,0,58,0,0,234,0,44,0,4,6,5,0,2,2,1,0,0,0,0,0,2,3,5,0,1,2,3,0,4,0,3,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,2,2,2,2,0,2,3,3,1,5,1,5,1,2,0,2,0,2,4,3,1,0,0,1,0,0,1,1,0,1,0,0,0,3,8,1,0,0,0,1,0,1,0,0,0,1,1,2,0,4,3,2,2,3,2,3,0,1,1,1,0,4,1,0,0,362.5,158.5,267,0,419.5,138.5,220,0,0,0,0,0,402.5,157,225,0,401,128.5,216,0,362,0,262,0,355,0,216,0,0,0,217.5,0,0,0,0,0,0,0,238.5,0,0,0,0,0,0,0,263,0,0,112,256,0,835,127.5,0,68.5,432.5,148,255.5,0,525,156,217,83,369,179,231,96,405,0,243.5,0,368,123.5,196,94,0,0,190,0,0,156,201,0,741,0,0,0,470,158,203,0,0,0,196,0,314,0,0,0,338,177,220.5,0,765,162,239,90.5,460,163.5,223,0,335,112,250,0,702,137,0,0,0
ANDERSON,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,10,0,2,0,0,16,0,0,0,0,9,2,4,0,0,1,0,0,0,0,0,0,0,0,0,265,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,84,16,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,172.5,0,51,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,237,0,42,0,0,0,0,36,0,0,205,0,55,0,0,414.5,0,0,0,0,208,19,34.5,0,0,270,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,3,0,9,0,6,1,9,0,3,3,9,0,0,1,0,0,0,0,0,0,0,156,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,126,0,0,0,151,0,0,0,0,0,0,0,0,0,0,433,0,268,0,0,0,0,0,339,157,0,0,0,0,0,0,371.5,0,225,0,0,0,0,0,0,138,271,0,0,0,189,0,361,0,232,0,411.5,176,247,0,553,182,226,0,0,122,0,0,0
BALLARD,0,24,0,11,0,0,5,1,5,0,0,3,0,2,0,0,8,0,5,0,0,11,1,7,0,0,6,1,6,0,0,16,1,5,0,0,12,3,8,0,0,17,3,11,0,0,30,3,13,0,0,7,3,8,0,0,19,4,21,0,0,14,3,15,0,0,7,3,11,0,0,15,0,14,0,0,1,0,0,0,0,3,1,12,0,0,0,0,0,0,0,15,4,12,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,8,0,3,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96.5,0,51,0,0,69,28,49,0,0,110,0,52,0,0,100,0,44,0,0,74,27,55,0,0,80.5,20,58.5,0,0,97.5,27,53,0,0,102.5,15,42.5,0,0,104,18,52,0,0,98,26,43,0,0,99,22,38,0,0,95,29,48,0,0,73.5,27,46,0,0,81,26,45,0,0,86,0,42,0,0,180,0,0,0,0,103,19,39.5,0,0,0,0,0,0,0,113,27,45.5,0,0,84.5,0,49,0,0,186.5,0,0,0,0,0,0,0,0,0,72,0,48,0,0,129,0,47,0,0,110,0,53,0,0,63,0,0,0,0,0,0,39,0,0,74,0,0,0,0,0,0,0,0,0,0,0,58,0,19,1,15,0,3,3,5,0,1,2,2,0,3,0,10,0,6,3,10,0,6,1,6,0,6,5,11,0,8,5,9,1,11,2,17,1,20,3,23,0,2,6,9,1,6,5,31,2,2,14,16,0,7,7,7,0,4,7,18,0,0,0,0,1,0,12,4,0,0,0,0,0,1,7,23,0,1,1,2,0,2,0,0,0,0,0,0,0,3,3,5,0,0,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,340,178,256,0,327,166,250,0,359,169.5,259.5,0,341,0,256.5,0,358.5,168,245,0,365,183,223.5,0,359,159,239,0,332,171,238,86,380,153.5,242,80,383,159,235,0,336.5,171,220,100,334,181,245,98.5,320.5,153,230.5,0,335,164,231,0,424,174,227.5,0,0,0,0,99,0,168.5,194,0,0,0,0,0,427,163,227,0,393,179,252,0,377,0,0,0,0,0,0,0,384,163,230,0,0,179,225.5,0,0,0,255.5,0,0,0,202,0,0,186,0,0,316,0,0,0,0,0,0,0,0,137,0,0,0
BARREN,0,7,0,4,0,0,4,1,1,0,0,6,1,4,0,0,6,0,1,0,0,15,10,8,0,0,21,4,16,0,0,6,0,1,0,0,3,1,2,0,0,0,0,0,0,0,5,0,0,0,0,5,0,2,0,0,7,1,2,0,0,4,0,1,0,0,4,0,2,0,0,0,1,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,1,0,0,0,0,9,0,2,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,1,2,0,0,0,195,0,51,0,0,188,13,50,0,0,102.5,26,39.5,0,0,137.5,0,33,0,0,106,20.5,42.5,0,0,170,27,47,0,0,132.5,0,36,0,0,87,30,39.5,0,0,0,0,0,0,0,85,0,0,0,0,79,0,45,0,0,129,23,55.5,0,0,89,0,37,0,0,203,0,47.5,0,0,0,16,35,0,0,308,0,40,0,0,128.5,0,0,0,0,0,0,40,0,0,160.5,0,0,0,0,178,0,50,0,0,245.5,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,18.5,41,0,0,64,0,0,0,0,105,0,50.5,0,0,128,0,0,0,0,74.5,14,31,0,0,117,0,0,9,0,114,17.5,0,0,5,1,4,1,5,0,1,0,4,2,5,0,5,2,0,0,10,9,14,0,13,10,18,0,3,0,4,0,1,3,2,0,0,0,0,0,1,0,4,0,0,3,4,0,0,5,3,2,0,1,4,0,2,0,2,2,0,1,1,0,4,0,2,0,1,0,1,0,0,3,0,1,2,1,1,0,1,1,1,0,3,0,1,0,0,0,0,0,2,0,1,0,2,1,2,0,0,1,0,0,5,2,2,2,0,0,1,0,0,1,3,0,0,1,1,0,1,1,1,0,451,131,244.5,66,444,0,250,0,365.5,181.5,278,0,501,163.5,0,0,388.5,146,239.5,0,457,152.5,263,0,414,0,253.5,0,326,144,263,0,0,0,0,0,310,0,248.5,0,0,167,234,0,0,133,201,91.5,0,180,258,0,398,0,227.5,83.5,0,144,293,0,500.5,0,250,0,381,0,248,0,0,126,0,69,378,141,240,0,821,116,260,0,417,0,238,0,0,0,0,0,835,0,215,0,502,137,194.5,0,0,162,0,0,323,120,226.5,60,0,0,241,0,0,168,225,0,0,185,211,0,369,170,280,0,0
BATH,0,0,4,0,2,0,0,0,1,0,0,13,3,1,1,0,1,0,0,0,0,9,1,1,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,7.5,0,0,0,53,0,0,130,22,34,6,0,112,0,0,0,0,138,26,58,0,0,126,0,0,0,0,179.5,0,0,0,0,0,0,0,0,0,113,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,105,28,33,0,0,0,0,0,0,10,99,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,146,19,0,0,0,441,0,0,0,0,96.5,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,6,3,8,1,1,0,0,0,7,0,4,0,4,0,7,0,2,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,212,82.5,0,0,217,0,369.5,164,249.5,86,345,0,0,0,366,0,254,0,408,0,228,0,366.5,0,0,0,0,0,0,0,446,142,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,132,221,82,0,0,0,0,0,0,0,0,0,129,212,0,303,0,0,0,314,0,278,0,0,159.5,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0
BOONE,0,7,0,0,0,0,1,5,4,0,0,0,0,0,0,0,8,0,2,0,0,3,0,0,0,0,4,0,1,0,0,7,1,4,0,0,3,2,1,0,0,5,0,2,0,0,1,6,4,0,0,4,0,3,0,0,10,0,1,0,0,5,0,3,1,0,3,4,2,0,0,3,2,6,0,0,4,1,1,0,0,3,2,0,0,0,4,0,3,0,0,3,1,1,0,0,6,0,0,0,0,1,0,1,0,0,7,0,5,0,0,13,3,2,0,0,9,0,10,0,0,3,1,1,0,0,3,0,0,0,0,5,0,0,0,0,7,0,2,0,0,4,0,2,0,0,3,4,3,0,0,185,0,0,0,0,164,18,38.5,0,0,0,0,0,0,0,158,0,51.5,0,0,105,0,0,0,0,195.5,0,44,0,0,140,27,40.5,0,0,168,17.5,57,0,0,122,0,50,0,0,63,21,47,0,0,77.5,0,42,0,0,130,0,54,0,0,201,0,45,9,0,110,21.5,42,0,0,99,27,39.5,0,0,124,23,38,0,0,213,22.5,0,0,0,81.5,0,39,0,0,215,22,52,0,0,97,0,0,0,0,166,0,31,0,0,137,0,53,0,0,104,20,47.5,0,0,92,0,41.5,0,0,170,17,34,0,0,146,0,0,0,0,161,0,0,0,0,123,0,59.5,0,0,131.5,0,51,0,0,196,26,37,0,3,1,3,0,1,1,8,0,0,0,0,0,3,1,6,0,0,0,3,0,4,0,1,0,1,3,8,0,1,0,5,0,1,1,5,0,6,3,2,0,0,1,6,0,3,1,7,0,0,2,7,0,2,2,5,0,1,3,7,0,2,3,1,0,2,1,2,0,1,0,6,0,3,0,2,0,4,1,1,0,1,0,1,0,3,3,6,0,2,5,11,0,4,12,2,1,1,1,3,0,0,0,3,0,0,3,2,0,6,2,1,0,2,2,2,0,1,3,6,0,446,123,236,0,317,173,238.5,0,0,0,0,0,375,162,274.5,0,0,0,282,0,369,0,196,0,320,176,247,0,398,0,236,0,407,155,279,0,366.5,172,231,0,0,165,244.5,0,389,161,266,0,0,157.5,244,0,403,172.5,229,0,364,183,261,0,566,149,298,0,446,143,227.5,0,328,0,264.5,0,369,0,233,0,386,181,223,0,476,0,225,0,418,125,238,0,390,167,217,0,369,119.5,276.5,85,304,161,229,0,0,0,211,0,0,170,236.5,0,421,173,195,0,504.5,168,244,0,301,163,249.5,0,0
